Gene_acc,Gene_id,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,Desc
620,Tb927.10.11930,3255700.0,3291700.0,3304600.0,3590900.0,3342500.0,2442200.0,2698500.0,2291300.0,2800500.0,2753300.0,beta-D-hydroxybutyrate dehydrogenase
621,Tb927.10.11950,1827.3,3141.4,2819.5,3236.3,3104.2,1485.7,2216.5,2392.1,948.16,2329.0,"hypothetical protein, conserved"
622,Tb927.10.11960,81725.0,78745.0,80237.0,77304.0,75429.0,51577.0,60720.0,51082.0,60971.0,59423.0,"Serine/threonine-protein phosphatase 1 regulatory subunit, putative"
623,Tb927.10.11990,358800.0,345680.0,373730.0,378340.0,340530.0,256660.0,291270.0,207290.0,293420.0,293860.0,"60S ribosome subunit biogenesis protein NIP7, putative"
624,Tb927.10.12000,149160.0,154110.0,158200.0,147060.0,137400.0,102410.0,131040.0,107550.0,129650.0,125830.0,"iron-sulfur cluster assembly protein, putative"
625,Tb927.10.12010,1467200.0,1573400.0,1603800.0,1688700.0,1579000.0,1151500.0,1295400.0,1168300.0,1374400.0,1494500.0,"hypothetical protein, conserved"
626,Tb927.10.12030,1250400.0,1396400.0,1443900.0,1413700.0,1298600.0,911830.0,1028400.0,996980.0,980170.0,1003800.0,"hypothetical protein, conserved"
627,Tb927.10.12090,366510.0,415830.0,363520.0,397980.0,397910.0,293610.0,311280.0,256260.0,294310.0,352520.0,"RNA-binding protein, putative"
628,Tb927.10.1210,2488300.0,2447000.0,2520300.0,2563000.0,2394500.0,1772500.0,1985700.0,1603200.0,2032500.0,1953200.0,"katanin, putative"
629,Tb927.10.12100,430680.0,436910.0,446830.0,434050.0,369470.0,321360.0,302660.0,286120.0,338440.0,343600.0,RNA-binding protein 7B
630,Tb927.10.12120,562770.0,553900.0,576950.0,587390.0,513020.0,402050.0,427520.0,358400.0,464020.0,504470.0,"hypothetical protein, conserved"
631,Tb927.10.12130,556020.0,598620.0,599460.0,590860.0,551890.0,463140.0,479830.0,411780.0,514070.0,482770.0,"Ubiquitin family, putative"
632,Tb927.10.12170,0.0,1855.3,2616.3,0.0,0.0,0.0,0.0,1601.7,0.0,0.0,"RAB-interacting protein, putative"
633,Tb927.10.12180,1073200.0,1025600.0,1072400.0,1053400.0,1076200.0,828860.0,848050.0,770880.0,832020.0,865260.0,"hypothetical protein, conserved"
634,Tb927.10.12190,319410.0,342660.0,338660.0,348900.0,317810.0,267820.0,272460.0,244080.0,258570.0,250490.0,"RAB-interacting protein, putative"
635,Tb927.10.12200,65658.0,72846.0,84567.0,85424.0,72713.0,58554.0,61354.0,51041.0,67378.0,67517.0,"hypothetical protein, conserved"
636,Tb927.10.12230,213980.0,219030.0,235680.0,244920.0,215070.0,143300.0,170150.0,155740.0,163570.0,157010.0,"hypothetical protein, conserved"
637,Tb927.10.12240,253300.0,263270.0,303110.0,304320.0,267810.0,217300.0,238410.0,213390.0,256070.0,240390.0,"3-ketoacyl-CoA reductase, putative"
638,Tb927.10.12250,1061600.0,951760.0,1248000.0,1061800.0,902050.0,529700.0,658150.0,395520.0,801130.0,881030.0,"hypothetical protein, conserved"
639,Tb927.10.12260,1308800.0,1362200.0,1557900.0,1457000.0,1347600.0,1163700.0,1284200.0,1116200.0,1294800.0,1328700.0,"cytosolic nonspecific dipeptidase, putative"
640,Tb927.10.12290,1064300.0,1157000.0,1110400.0,1106100.0,1055700.0,774340.0,812120.0,838280.0,836720.0,848420.0,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
641,Tb927.10.1230,1534900.0,1604300.0,1569300.0,1554100.0,1402000.0,1163300.0,1264500.0,1180500.0,1284000.0,1231000.0,Enriched in surface-labeled proteome protein 23
642,Tb927.10.12320,10640.0,8545.2,12666.0,10573.0,13653.0,7697.4,7775.6,5650.3,10901.0,9016.6,hypothetical protein
643,Tb927.10.12330,534000.0,591260.0,615430.0,549670.0,595410.0,443280.0,460190.0,434400.0,411060.0,484850.0,"zinc finger protein family member, putative"
644,Tb927.10.12360,608080.0,686540.0,691850.0,825260.0,663210.0,532880.0,523670.0,387270.0,614760.0,565340.0,"hypothetical protein, conserved"
645,Tb927.10.12380,1338.3,1616.1,1344.3,1214.5,0.0,1020.6,0.0,772.4,0.0,966.97,"chaperone protein DnaJ, putative"
646,Tb927.10.12390,622020.0,618860.0,655910.0,653310.0,598670.0,449930.0,478070.0,400060.0,567340.0,508250.0,"hypothetical protein, conserved"
647,Tb927.10.1240,5383.9,6083.3,4977.1,5319.5,6347.7,3346.4,1489.0,3775.5,4480.0,3891.3,"hypothetical protein, conserved"
648,Tb927.10.12400,23297.0,19345.0,26764.0,31002.0,22883.0,17757.0,18618.0,12905.0,21458.0,18328.0,"membrane transporter protein, putative"
649,Tb927.10.12410,3158200.0,3328000.0,3279400.0,3388900.0,3048900.0,2360300.0,2463300.0,1923500.0,2378400.0,2573300.0,"hypothetical protein, conserved"
650,Tb927.10.12420,361540.0,383070.0,414010.0,386830.0,380350.0,269270.0,301610.0,251780.0,291250.0,332790.0,predicted S. cerevisiae Got1 homologue
651,Tb927.10.12430,1818400.0,1829600.0,1853800.0,1909000.0,1729900.0,1280700.0,1446500.0,1276700.0,1438000.0,1433500.0,"Noc2p family, putative"
652,Tb927.10.12450,175060.0,173970.0,163580.0,167880.0,162200.0,120230.0,133150.0,83033.0,153410.0,154270.0,"SNARE domain-containing protein, putative"
653,Tb927.10.12470,605090.0,636860.0,651680.0,661870.0,639800.0,481980.0,532320.0,410960.0,495710.0,533470.0,"hypothetical protein, conserved"
654,Tb927.10.12490,796990.0,799650.0,840930.0,872380.0,801130.0,595250.0,622360.0,494570.0,671480.0,671830.0,"kinesin, putative"
655,Tb927.10.1250,1738600.0,1790600.0,1822200.0,1814000.0,1668600.0,1353000.0,1374200.0,1214400.0,1423200.0,1426300.0,"Aminoacyl-tRNA editing domain containing protein, putative"
656,Tb927.10.12500,527770.0,540070.0,550070.0,579080.0,536330.0,438950.0,452900.0,433050.0,484330.0,462100.0,"P-type H+-ATPase, putative"
657,Tb927.10.12510,13711000.0,13707000.0,14506000.0,14527000.0,13022000.0,10562000.0,10921000.0,8799300.0,11312000.0,11289000.0,"P-type H+-ATPase, putative"
658,Tb927.10.12530,51513.0,60202.0,57665.0,58899.0,60831.0,42252.0,40974.0,37657.0,47841.0,40119.0,"chaperone protein DnaJ, putative"
659,Tb927.10.12540,133750.0,148450.0,141430.0,143080.0,150250.0,106040.0,110960.0,116310.0,110620.0,108530.0,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
660,Tb927.10.12590,2721000.0,2663200.0,2796700.0,2719500.0,2482200.0,1768100.0,1981000.0,1597300.0,2040800.0,2040500.0,"hypothetical protein, conserved"
661,Tb927.10.1260,17527.0,18292.0,16760.0,18250.0,21575.0,14270.0,14284.0,13050.0,16797.0,15274.0,"aspartyl-tRNA synthetase, putative"
662,Tb927.10.12620,12804.0,11491.0,12444.0,13090.0,11414.0,9662.2,10800.0,9827.6,8936.1,11831.0,"Protein of unknown function (DUF3648), putative"
663,Tb927.10.12630,1027100.0,1027700.0,1051500.0,1046900.0,1032200.0,754140.0,825900.0,790680.0,826360.0,804820.0,"hypothetical protein, conserved"
664,Tb927.10.12640,184800.0,202660.0,207700.0,203500.0,193520.0,153860.0,143540.0,127170.0,128740.0,144790.0,"chaperone protein DnaJ, putative"
665,Tb927.10.12660,1563300.0,1516700.0,1692500.0,1490000.0,1459100.0,1138400.0,1343000.0,976530.0,1368300.0,1251900.0,pumilio/PUF RNA binding protein 2
666,Tb927.10.12670,112440.0,123970.0,107970.0,118250.0,127460.0,80599.0,78887.0,81207.0,86001.0,85353.0,"hypothetical protein, conserved"
667,Tb927.11.9730,2787200.0,2918900.0,2603000.0,2911400.0,2577100.0,2468400.0,2632100.0,2446900.0,2533200.0,2580600.0,"60S ribosomal protein L34, putative"
668,Tb927.10.12690,66122.0,68502.0,66441.0,75050.0,84665.0,44506.0,67075.0,46116.0,61412.0,57070.0,"hypothetical protein, conserved"
669,Tb927.10.12700,4429200.0,4542700.0,4974100.0,4700800.0,4342800.0,3559300.0,3694800.0,3318600.0,3934400.0,3812500.0,"pyruvate dehydrogenase E1 alpha subunit, putative"
670,Tb927.10.12710,47436000.0,48871000.0,50785000.0,52345000.0,48623000.0,36564000.0,39184000.0,33131000.0,40251000.0,39230000.0,"heat shock protein 110, putative"
671,Tb927.10.12720,866630.0,848700.0,898460.0,944990.0,858120.0,682770.0,680330.0,564440.0,761740.0,757040.0,Bait On Hook 1
672,Tb927.10.1280,298330.0,306520.0,312560.0,304310.0,291870.0,205630.0,244290.0,211020.0,236560.0,236000.0,"Domain of unknown function (DUF4499), putative"
673,Tb927.10.12800,133550.0,150530.0,138150.0,137910.0,128960.0,96649.0,106170.0,94194.0,102720.0,102140.0,Zinc finger CCCH domain-containing protein 38
674,Tb927.10.12810,610880.0,602440.0,691090.0,644490.0,568490.0,518570.0,556450.0,399790.0,536010.0,545880.0,"cholinephosphate cytidylyltransferase A, putative"
675,Tb927.10.12820,10559000.0,11126000.0,10995000.0,11116000.0,9991000.0,7704800.0,8423200.0,7214700.0,8245700.0,8712600.0,"hypothetical protein, conserved"
676,Tb927.10.12830,25523.0,27758.0,33081.0,29999.0,25187.0,19754.0,21993.0,16571.0,21977.0,20230.0,"acetyltransferase, putative"
677,Tb927.10.12840,4375700.0,4430600.0,4510000.0,4297700.0,4344000.0,3524400.0,3858800.0,3202300.0,3975900.0,3658800.0,mitochondrial carrier protein
678,Tb927.10.12850,427820.0,402000.0,431340.0,468740.0,381320.0,292930.0,300670.0,241880.0,347700.0,338770.0,ttaggg binding factor
679,Tb927.10.12860,902660.0,970950.0,986590.0,996860.0,990460.0,685520.0,762840.0,698220.0,772630.0,774440.0,"pre-RNA processing PIH1/Nop17, putative"
680,Tb927.10.12870,378750.0,399010.0,395410.0,376250.0,361450.0,287450.0,311030.0,239790.0,302230.0,304900.0,Basal body protein
681,Tb927.10.12890,7963500.0,8127100.0,8087700.0,8168000.0,7538000.0,5773100.0,6432600.0,5697500.0,6374200.0,6179800.0,"bifunctional aminoacyl-tRNA synthetase, putative"
682,Tb927.10.12920,63193.0,81260.0,62751.0,70019.0,67515.0,52935.0,57648.0,57355.0,61348.0,57328.0,Flagellum attachment zone protein 18
683,Tb927.10.12930,20482.0,15952.0,22672.0,20931.0,18515.0,13648.0,11693.0,13349.0,13460.0,18715.0,"hypothetical protein, conserved"
684,Tb927.10.12940,1328100.0,1238400.0,1326800.0,1334200.0,1256000.0,904640.0,1021500.0,769210.0,1103100.0,1098600.0,predicted zinc finger protein
685,Tb927.10.12950,16549.0,11120.0,15397.0,12853.0,10037.0,9487.2,11506.0,6201.6,14724.0,11576.0,Basal body protein
686,Tb927.10.12960,4986800.0,5233500.0,5626100.0,5401600.0,5045700.0,3771700.0,3924100.0,3528200.0,4359700.0,4120400.0,Ras-related protein Rab5A
687,Tb927.10.12970,115540.0,88561.0,116110.0,115520.0,81617.0,68343.0,76934.0,44428.0,100730.0,98071.0,"AN1-like zinc finger, putative"
688,Tb927.10.12980,358930.0,383480.0,386710.0,392810.0,384010.0,302890.0,316100.0,251280.0,334690.0,336810.0,"Multisite-specific tRNA:(cytosine-C(5))-methyltransferase, putative"
689,Tb927.10.12990,154990.0,173890.0,154190.0,190340.0,153850.0,134180.0,112980.0,113560.0,116910.0,133580.0,predicted ankyrin repeat family protein
690,Tb927.10.13020,573920.0,647530.0,603230.0,664580.0,595030.0,499190.0,484170.0,418600.0,522940.0,526100.0,"Vacuolar protein sorting-associated protein 16 homolog, putative"
691,Tb927.10.13030,327400.0,352960.0,335420.0,356450.0,342490.0,272390.0,269010.0,261940.0,279680.0,291790.0,"cysteine peptidase, Clan CA, family C2, putative"
692,Tb927.10.13070,20347.0,19965.0,20946.0,22868.0,19721.0,14596.0,19104.0,11313.0,14574.0,17283.0,"hypothetical protein, conserved"
693,Tb927.10.13090,156300.0,163950.0,177460.0,183510.0,165580.0,127460.0,132600.0,110580.0,139900.0,135640.0,"PhoD-like phosphatase, putative"
694,Tb927.10.1310,372470.0,374030.0,365860.0,390670.0,380180.0,291570.0,295100.0,270620.0,318260.0,322980.0,"Domain of unknown function (DUF4042), putative"
695,Tb927.10.13100,666480.0,724480.0,700010.0,716410.0,699350.0,467040.0,532430.0,441730.0,532180.0,532650.0,Cytokinesis initiation factor 3
696,Tb927.10.13110,491640.0,466450.0,575050.0,517270.0,492950.0,321620.0,412590.0,367110.0,455450.0,401460.0,Outer arm dynein light chain 7
697,Tb927.10.13120,94622.0,118230.0,117450.0,111940.0,112630.0,85241.0,97284.0,84287.0,96458.0,90301.0,mitochondrial carrier protein
698,Tb927.10.13130,588560.0,543960.0,605620.0,586270.0,567880.0,422150.0,466900.0,408480.0,475210.0,495330.0,UTP-glucose-1-phosphate uridylyltransferase
699,Tb927.10.13150,6521.5,5258.1,6984.9,5120.7,4084.2,3439.9,4776.7,3915.1,5633.6,4879.8,"hypothetical protein, conserved"
700,Tb927.10.13160,29569.0,38080.0,36337.0,42692.0,39260.0,34749.0,33857.0,35648.0,35109.0,34651.0,gpi mannosyltransferase 2
701,Tb927.10.13180,1596900.0,1538700.0,1649500.0,1620500.0,1533000.0,1106400.0,1286600.0,1060000.0,1323000.0,1277500.0,"Nrap protein, putative"
702,Tb927.10.13190,56838.0,56884.0,59633.0,61560.0,48719.0,44853.0,52487.0,46513.0,47735.0,48084.0,"actin-related protein 2/3 complex subunit 1, putative"
703,Tb927.10.1320,1154000.0,1236100.0,1268100.0,1265400.0,1205100.0,931750.0,991380.0,1023500.0,1002700.0,1196200.0,"hypothetical protein, conserved"
704,Tb927.10.13210,344830.0,362010.0,385880.0,349730.0,344950.0,236670.0,288470.0,251530.0,296430.0,286000.0,"dolichyl-P-Man:GDP-ManGlcNAc2-PP-dolichyl beta-1,4-mannosyltransferase, putative"
705,Tb927.10.13220,49872.0,56457.0,53787.0,56000.0,60787.0,44305.0,50077.0,40839.0,48029.0,43832.0,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
706,Tb927.10.13230,80137.0,88795.0,94128.0,92798.0,89210.0,72690.0,79644.0,71344.0,84983.0,76761.0,"hypothetical protein, conserved"
707,Tb927.10.13240,48559.0,40706.0,38434.0,46689.0,43141.0,38053.0,32793.0,30980.0,35937.0,41868.0,"hypothetical protein, conserved"
708,Tb927.10.13250,729430.0,700060.0,698030.0,779440.0,684770.0,549020.0,571350.0,451280.0,621870.0,609520.0,"hypothetical protein, conserved"
709,Tb927.10.13260,473610.0,1778000.0,533630.0,579960.0,1273600.0,418720.0,1130000.0,3443000.0,219440.0,150840.0,"hypothetical protein, conserved"
710,Tb927.10.13280,8845400.0,9211300.0,9367100.0,9259600.0,8767100.0,7089000.0,7432400.0,6550500.0,7715400.0,7543400.0,"hypothetical protein, conserved"
711,Tb927.10.13290,1142800.0,1155700.0,1344100.0,1222100.0,1183900.0,901190.0,1018100.0,808530.0,1061200.0,1104200.0,ethanolamine phosphotransferase (EPT)
712,Tb927.10.13310,189970.0,211630.0,195000.0,191470.0,180480.0,143960.0,151460.0,136750.0,161340.0,165300.0,"DNA-directed RNA polymerase I subunit RPB5z, putative"
713,Tb927.10.13320,1145400.0,1230000.0,1174800.0,1414400.0,1153500.0,985060.0,944390.0,954020.0,916670.0,916890.0,"DNA-directed RNA polymerase II/III subunit, putative"
714,Tb927.10.13330,60486.0,69893.0,70979.0,61357.0,67571.0,55987.0,54618.0,52325.0,45851.0,62773.0,"paraflagellar rod component, putative"
715,Tb927.10.13335,16254.0,16014.0,19246.0,18301.0,16891.0,17438.0,16933.0,12801.0,13425.0,12714.0,"Zinc-finger of C2H2 type, putative"
716,Tb927.10.13360,3198000.0,3347900.0,3406500.0,3543800.0,3038300.0,2563300.0,2847500.0,2382800.0,2738800.0,2765100.0,"Elongation factor Tu, mitochondrial"
717,Tb927.10.13370,43640.0,51724.0,47789.0,50563.0,47789.0,36253.0,39580.0,34718.0,38758.0,37948.0,"dynein light chain Tctex-type, putative"
718,Tb927.10.13380,24217.0,23370.0,28071.0,23826.0,24396.0,16757.0,21466.0,17876.0,24730.0,21059.0,Origin recognition complex subunit 4-like protein
719,Tb927.10.1340,10737.0,14169.0,9943.9,14617.0,11957.0,9124.1,10391.0,11488.0,8744.4,9270.1,"hypothetical protein, conserved"
720,Tb927.10.13430,30341.0,24311.0,40941.0,27491.0,29532.0,25300.0,31032.0,28581.0,31451.0,25278.0,"citrate synthase, putative"
721,Tb927.10.13450,1470500.0,1572000.0,1651300.0,1496800.0,1406200.0,1187200.0,1218600.0,930870.0,1282800.0,1269800.0,"hypothetical protein, conserved"
722,Tb927.10.13470,58342.0,56014.0,60326.0,61450.0,62431.0,42744.0,46817.0,45754.0,51031.0,49304.0,"PA26 p53-induced protein (sestrin), putative"
723,Tb927.10.13480,801280.0,658340.0,788870.0,756930.0,700830.0,531310.0,567760.0,385370.0,679810.0,606620.0,"CAMK/CAMKL family protein kinase, putative"
724,Tb927.11.9710,6882600.0,6644000.0,7961500.0,7465400.0,6865100.0,5466500.0,6076100.0,4829500.0,6803900.0,6543000.0,"60S ribosomal protein L10a, putative"
725,Tb927.10.13510,1068100.0,1119300.0,1150200.0,1100100.0,1108700.0,869370.0,919500.0,797850.0,1001700.0,974610.0,"zinc metallopeptidase, putative"
726,Tb927.10.13517,234030.0,189770.0,165630.0,172840.0,172160.0,115010.0,196040.0,179580.0,124950.0,132290.0,"40S ribosomal protein S27-like, putative"
727,Tb927.10.13520,315100.0,331900.0,331980.0,326530.0,331160.0,241150.0,259660.0,244100.0,247470.0,276810.0,"Zn-finger in Ran binding protein and others/FYVE zinc finger, putative"
728,Tb927.10.13540,450160.0,499520.0,485760.0,483250.0,424550.0,313140.0,343000.0,301880.0,345260.0,342680.0,"RNA-binding protein, putative"
729,Tb927.10.13550,1141500.0,1144500.0,1201100.0,1199600.0,1121000.0,847090.0,882800.0,821770.0,948630.0,920780.0,"hypothetical protein, conserved"
730,Tb927.10.13560,532690.0,525550.0,525080.0,535120.0,526800.0,431380.0,434480.0,339760.0,434260.0,490960.0,mevalonate-diphosphate decarboxylase
731,Tb927.10.14080,227690.0,248160.0,228350.0,240620.0,254210.0,161220.0,203990.0,173650.0,189090.0,185320.0,"RNA-binding protein 27, putative"
732,Tb927.10.13580,358930.0,405330.0,409690.0,422560.0,339110.0,331980.0,317590.0,321590.0,327570.0,380500.0,"major facilitator superfamily protein (MFS), putative"
733,Tb927.10.13610,199880.0,207140.0,204760.0,214870.0,185370.0,152980.0,155940.0,117480.0,164810.0,170630.0,"zinc-finger of a C2HC-type/Double zinc ribbon, putative"
734,Tb927.10.13620,105070.0,140750.0,117940.0,125200.0,115230.0,92508.0,99322.0,106690.0,84138.0,107630.0,nadh-ubiquinone oxidoreductase 39 kda subunit
735,Tb927.10.13630,9560600.0,9934900.0,10369000.0,10500000.0,9112000.0,7344800.0,7782500.0,7125700.0,7794100.0,7714300.0,"glucosidase, putative"
736,Tb927.10.13650,1148800.0,1191400.0,1271500.0,1072100.0,1082000.0,742160.0,988470.0,765190.0,933060.0,910580.0,"ADP-ribosylation factor-like protein 2-binding protein, putative"
737,Tb927.10.13660,163720.0,171990.0,143100.0,176450.0,152340.0,107500.0,138850.0,101000.0,134080.0,141740.0,"Domain of unknown function DUF21, putative"
738,Tb927.10.13670,2442500.0,2658000.0,2663300.0,2620900.0,2482600.0,1900900.0,2026100.0,1939200.0,1970100.0,1988000.0,serine/threonine protein phosphatase 5
739,Tb927.10.13710,3452400.0,3622900.0,3647700.0,3505500.0,3377700.0,2397500.0,2597500.0,2330000.0,2566500.0,2728000.0,"Activator of Hsp90 ATPase, N-terminal/Activator of Hsp90 ATPase homolog 1-like protein, putative"
740,Tb927.10.13720,2327000.0,2173500.0,2377700.0,2394400.0,1972800.0,1449000.0,1906000.0,1258000.0,1765000.0,1654100.0,"RNA-binding protein 29, putative"
741,Tb927.10.13730,725310.0,759360.0,703950.0,779850.0,737880.0,555610.0,574810.0,567050.0,607480.0,631420.0,"60S ribosomal protein L7, putative"
742,Tb927.10.13740,1059300.0,1114400.0,1068400.0,1086300.0,1013100.0,857000.0,852550.0,764950.0,904630.0,951150.0,"synaptotagmin, putative"
743,Tb927.10.13760,78869.0,67048.0,77494.0,90422.0,73319.0,67452.0,65928.0,42854.0,53553.0,75564.0,"hypothetical protein, conserved"
744,Tb927.10.13770,1327.0,757.39,2145.2,1723.7,1224.6,1768.1,1396.7,1055.6,0.0,1572.1,"hypothetical protein, conserved"
745,Tb927.10.13790,10383000.0,10152000.0,11054000.0,10939000.0,10159000.0,8003300.0,8718500.0,7400100.0,8817600.0,8833700.0,"hypothetical protein, conserved"
746,Tb927.10.13800,2251600.0,2401700.0,2282600.0,2419200.0,2140300.0,1688400.0,1809400.0,1499400.0,1639900.0,1881100.0,"hypothetical protein, conserved"
747,Tb927.10.13810,18635.0,24020.0,25107.0,26507.0,21257.0,18400.0,18473.0,18972.0,20231.0,19695.0,"hypothetical protein, conserved"
748,Tb927.10.13830,607810.0,629130.0,630850.0,732200.0,589010.0,483470.0,486430.0,386410.0,583090.0,566730.0,Presequence translocase-associated motor 27
749,Tb927.10.13840,57056.0,52682.0,61346.0,54235.0,55387.0,44266.0,44062.0,32396.0,49584.0,48968.0,"Domain of unknown function (DUF4475), putative"
750,Tb927.10.13850,162510.0,163890.0,169220.0,157240.0,162770.0,125280.0,148960.0,119610.0,143780.0,134250.0,"ATP12 chaperone protein, putative"
751,Tb927.10.13860,655740.0,658230.0,679880.0,649850.0,613030.0,480480.0,542380.0,456940.0,522940.0,517000.0,GPI-anchor transamidase subunit 8 (GPI8)
752,Tb927.10.13870,702350.0,772280.0,701770.0,764330.0,727430.0,597000.0,574560.0,545720.0,574850.0,632250.0,"tubulin tyrosine ligase protein, putative"
753,Tb927.10.13880,661460.0,718670.0,716140.0,734000.0,698560.0,571410.0,570560.0,503430.0,601810.0,603160.0,"hypothetical protein, conserved"
754,Tb927.10.1390,5601100.0,5527200.0,5790600.0,5938600.0,5175000.0,4571400.0,4969600.0,3736500.0,4987900.0,4945400.0,Hypoxanthine-guanine-xanthine phosphoribosyltransferase
